"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU4509"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA	"RDP"
"OTU4510"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4511"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4512"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4513"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4514"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4515"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4516"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Acrospermales"	"Acrospermales_fam_Incertae_sedis"	"Leptodiscella"	"Leptodiscella_africana"	"IDTAXA"
"OTU4517"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4518"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Hyalorbilia"	NA	"RDP"
"OTU4519"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4520"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4521"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"OTU4522"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4523"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_longistriatus"	"RDP"
"OTU4524"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4525"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Arrhenia"	NA	"RDP"
"OTU4526"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4527"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	NA	NA	"IDTAXA"
"OTU4528"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4529"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4530"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	"Aphanoascus"	"Aphanoascus_keratinophilus"	"RDP"
"OTU4531"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4532"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU4533"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4534"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Comoclathris"	"Comoclathris_rosae"	"RDP"
"OTU4535"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4536"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Cyphellophoraceae"	"Anthopsis"	"Anthopsis_sp"	"IDTAXA"
"OTU4537"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4538"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4539"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU4540"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_lutea"	"RDP"
"OTU4541"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU4542"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA	"RDP"
"OTU4543"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Didymella"	"Didymella_exigua"	"RDP"
"OTU4544"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Exidiaceae"	"Exidia"	"Exidia_glandulosa"	"RDP"
"OTU4545"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4546"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA	"IDTAXA"
"OTU4547"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Echinoderma"	"Echinoderma_asperum"	"RDP"
"OTU4548"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"OTU4549"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Naevala"	"Naevala_sp"	"IDTAXA"
"OTU4550"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU4551"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_collo-cygni"	"RDP"
"OTU4552"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Ostropales"	"Porinaceae"	"Pseudosagedia"	"Pseudosagedia_chlorotica"	"RDP"
"OTU4553"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Agrocybe"	"Agrocybe_arvalis"	"RDP"
"OTU4554"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4555"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4556"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	NA	NA	NA	"IDTAXA"
"OTU4557"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Bionectriaceae"	"Clonostachys"	"Clonostachys_divergens"	"RDP"
"OTU4558"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Leptosphaeria"	"Leptosphaeria_sclerotioides"	"IDTAXA"
"OTU4559"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Phaeomoniellales"	"Phaeomoniellaceae"	"Phaeomoniella"	NA	"RDP"
"OTU4560"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Tulasnellaceae"	NA	NA	"RDP"
"OTU4561"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4562"	"Fungi"	"Ascomycota"	"Taphrinomycetes"	"Taphrinales"	"Protomycetaceae"	"Protomyces"	"Protomyces_inouyei"	"IDTAXA"
"OTU4563"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4564"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"OTU4565"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4566"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4567"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"OTU4568"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4569"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4570"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	NA	NA	NA	"RDP"
"OTU4571"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"OTU4572"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4573"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4574"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4575"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4576"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU4577"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA	"RDP"
"OTU4578"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4579"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Spiromyces"	"Spiromyces_aspiralis"	"RDP"
"OTU4580"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4581"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4582"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU4583"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4584"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_brooksianum"	"RDP"
"OTU4585"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4586"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4587"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Gymnostellatospora"	"Gymnostellatospora_japonica"	"RDP"
"OTU4588"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4589"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"RDP"
"OTU4590"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4591"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4592"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4593"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4594"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Chlamydocillium"	"Chlamydocillium_cyanophilum"	"RDP"
"OTU4595"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU4596"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Mariannaea"	"Mariannaea_camptospora"	"RDP"
"OTU4597"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4598"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"RDP"
"OTU4599"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Agaricus"	"Agaricus_moellerianus"	"RDP"
"OTU4600"	"Fungi"	"Basidiomycota"	"Agaricostilbomycetes"	"Agaricostilbales"	"Kondoaceae"	"Kondoa"	"Kondoa_sp"	"IDTAXA"
"OTU4601"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4602"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4603"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_exigua"	"RDP"
"OTU4604"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Gymnoascaceae"	"Testudomyces"	"Testudomyces_verrucosus"	"RDP"
"OTU4605"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"Aspergillus_bicolor"	"RDP"
"OTU4606"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4607"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4608"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS08"	NA	NA	NA	"RDP"
"OTU4609"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_multipedata"	"RDP"
"OTU4610"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4611"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	NA	NA	"RDP"
"OTU4612"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS08"	NA	NA	NA	"RDP"
"OTU4613"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Lindtneria"	"Lindtneria_leucobryophila"	"RDP"
"OTU4614"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4615"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	NA	NA	"RDP"
"OTU4616"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4617"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Lindtneria"	NA	"RDP"
"OTU4618"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	NA	"IDTAXA"
"OTU4619"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4620"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4621"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	"Syncephalis_plumigaleata"	"RDP"
"OTU4622"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4623"	"Fungi"	"Entomophthoromycota"	"Entomophthoromycetes"	"Entomophthorales"	"Ancylistaceae"	"Conidiobolus"	"Conidiobolus_coronatus"	"RDP"
"OTU4624"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4625"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4626"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4627"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4628"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Coniosporium"	NA	"IDTAXA"
"OTU4629"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4630"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylaria"	"Dactylaria_dimorphospora"	"IDTAXA"
"OTU4631"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	NA	NA	NA	"RDP"
"OTU4632"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiomycetes_ord_Incertae_sedis"	"Buckleyzymaceae"	"Buckleyzyma"	"Buckleyzyma_aurantiaca"	"RDP"
"OTU4633"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4634"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4635"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4636"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4637"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4638"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA	"IDTAXA"
"OTU4639"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4640"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4641"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4642"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Lycoperdaceae"	"Bovista"	"Bovista_limosa"	"RDP"
"OTU4643"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4644"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4645"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU4646"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4647"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	NA	"RDP"
"OTU4648"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4649"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4650"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA	"RDP"
"OTU4651"	"Fungi"	"Basidiomycota"	"Ustilaginomycetes"	"Urocystidales"	"Melanotaeniaceae"	"Melanotaenium"	"Melanotaenium_cingens"	"RDP"
"OTU4652"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_flavoviride"	"RDP"
"OTU4653"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Steccherinaceae"	"Cabalodontia"	NA	"IDTAXA"
"OTU4654"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU4655"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"RDP"
"OTU4656"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4657"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4658"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU4659"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Gamsia"	"Gamsia_simplex"	"RDP"
"OTU4660"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4661"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4662"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4663"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4664"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4665"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Trichothecium"	"Trichothecium_crotocinigenum"	"RDP"
"OTU4666"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	NA	NA	"IDTAXA"
"OTU4667"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4668"	"Fungi"	"Glomeromycota"	"Archaeosporomycetes"	"Archaeosporales"	"Archaeosporaceae"	"Archaeospora"	"Archaeospora_europaea"	"IDTAXA"
"OTU4669"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"OTU4670"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4671"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4672"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"RDP"
"OTU4673"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"OTU4674"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"Ochroconis_lascauxensis"	"RDP"
"OTU4675"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4676"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4677"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4678"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Omphalotaceae"	"Gymnopus"	"Gymnopus_hybridus"	"RDP"
"OTU4679"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	"Pluteus_semibulbosus"	"RDP"
"OTU4680"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4681"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Fomitopsidaceae"	"Antrodia"	"Antrodia_xantha"	"RDP"
"OTU4682"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	NA	NA	"RDP"
"OTU4683"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Coemansia"	"Coemansia_pectinata"	"IDTAXA"
"OTU4684"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4685"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_comatus"	"IDTAXA"
"OTU4686"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_flanaganii"	"RDP"
"OTU4687"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"OTU4688"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Codinaea"	NA	"RDP"
"OTU4689"	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	"Chytridiales"	"Chytridiaceae"	"Phlyctochytrium"	"Phlyctochytrium_reinboldtiae"	"IDTAXA"
"OTU4690"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_buchloes"	"RDP"
"OTU4691"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU4692"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4693"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU4694"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4695"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	"Glomus_sp"	"IDTAXA"
"OTU4696"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4697"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4698"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4699"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_impatiens"	"RDP"
"OTU4700"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Melanommataceae"	NA	NA	"IDTAXA"
"OTU4701"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4702"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4703"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"Coprinus_annuloporus"	"RDP"
"OTU4704"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA	"RDP"
"OTU4705"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Conocybe"	"Conocybe_siennophylla"	"RDP"
"OTU4706"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Stephanosporaceae"	"Lindtneria"	NA	"RDP"
"OTU4707"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA	"RDP"
"OTU4708"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4709"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4710"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Cystobasidiales"	"Cystobasidiaceae"	"Cystobasidium"	NA	"RDP"
"OTU4711"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4712"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Venturiaceae"	NA	NA	"RDP"
"OTU4713"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4714"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"OTU4715"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4716"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4717"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4718"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Curvularia"	"Curvularia_buchloes"	"RDP"
"OTU4719"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Rhizoctonia"	NA	"RDP"
"OTU4720"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Coralloidiomyces"	"Coralloidiomyces_digitatus"	"IDTAXA"
"OTU4721"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	"Pyrenochaeta_sp"	"IDTAXA"
"OTU4722"	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4723"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
