"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"ASV5117"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5118"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5119"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5120"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"ASV5121"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"ASV5122"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"ASV5123"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5124"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Xylariaceae"	NA	NA	"RDP"
"ASV5125"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Diaporthales_fam_Incertae_sedis"	"Leptosillia"	"Leptosillia_mayteni"	"RDP"
"ASV5126"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"Ochroconis_icarus"	"RDP"
"ASV5127"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5128"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5129"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5130"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5131"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"	"RDP"
"ASV5132"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5133"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Trichomeriaceae"	"Knufia"	NA	"RDP"
"ASV5134"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"ASV5135"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"RDP"
"ASV5136"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudeurotium"	"Pseudeurotium_bakeri"	"IDTAXA"
"ASV5137"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5138"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5139"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA	"RDP"
"ASV5140"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5141"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Fomitopsidaceae"	"Postia"	"Postia_simulans"	"RDP"
"ASV5142"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"ASV5143"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5144"	"Fungi"	"Basidiobolomycota"	"Basidiobolomycetes"	"Basidiobolales"	"Basidiobolaceae"	"Basidiobolus"	"Basidiobolus_magnus"	"RDP"
"ASV5145"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5146"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_sp"	"IDTAXA"
"ASV5147"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_turrialbense"	"RDP"
"ASV5148"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5149"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5150"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	NA	"RDP"
"ASV5151"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5152"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_carpophilum"	"RDP"
"ASV5153"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	NA	NA	"IDTAXA"
"ASV5154"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5155"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5156"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Gibellula"	NA	"RDP"
"ASV5157"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_crenulatus"	"RDP"
"ASV5158"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"RDP"
"ASV5159"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Trichopeziza"	"Trichopeziza_mollissima"	"RDP"
"ASV5160"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5161"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"IDTAXA"
"ASV5162"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV5163"	"Fungi"	"Mucoromycota"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Mucor"	"Mucor_circinelloides"	"RDP"
"ASV5164"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA	"RDP"
"ASV5165"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Schizoporaceae"	"Hyphodontia"	"Hyphodontia_sp"	"IDTAXA"
"ASV5166"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Botryosphaeriales"	"Aplosporellaceae"	"Aplosporella"	"Aplosporella_prunicola"	"RDP"
"ASV5167"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Piedraiaceae"	"Piedraia"	"Piedraia_quintanilhae"	"RDP"
"ASV5168"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5169"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Lophiostomataceae"	"Lophiostoma"	"Lophiostoma_sp"	"IDTAXA"
"ASV5170"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"ASV5171"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	"Ascobolus_sp"	"IDTAXA"
"ASV5172"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5173"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV5174"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_sp"	"IDTAXA"
"ASV5175"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5176"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	NA	NA	NA	NA	"RDP"
"ASV5177"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Pichiaceae"	"Ogataea"	"Ogataea_salicorniae"	"RDP"
"ASV5178"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5179"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5180"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Lacrymaria"	"Lacrymaria_lacrymabunda"	"RDP"
"ASV5181"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"Penicillium_polonicum"	"RDP"
"ASV5182"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Teichosporaceae"	"Teichospora"	"Teichospora_rubriostiolata"	"RDP"
"ASV5183"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Diversisporales"	"Diversisporaceae"	"Diversispora"	NA	"RDP"
"ASV5184"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5185"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5186"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Haematommataceae"	"Haematomma"	"Haematomma_africanum"	"RDP"
"ASV5187"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5188"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5189"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5190"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS07"	NA	NA	NA	"RDP"
"ASV5191"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Candida"	"Candida_sp"	"IDTAXA"
"ASV5192"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"Cladorrhinum_foecundissimum"	"RDP"
"ASV5193"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5194"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5195"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"ASV5196"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5197"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"Monocillium_griseo-ochraceum"	"RDP"
"ASV5198"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_marquandii"	"RDP"
"ASV5199"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5200"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"IDTAXA"
"ASV5201"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5202"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5203"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5204"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	"Entoloma_sericeum"	"RDP"
"ASV5205"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_alpina"	"IDTAXA"
"ASV5206"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"ASV5207"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5208"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5209"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5210"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5211"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5212"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Ramularia"	"Ramularia_haroldporteri"	"RDP"
"ASV5213"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_sacchariolens"	"RDP"
"ASV5214"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5215"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA	"IDTAXA"
"ASV5216"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5217"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"ASV5218"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Coemansia"	"Coemansia_pectinata"	"IDTAXA"
"ASV5219"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	"Peziza"	"Peziza_sp"	"IDTAXA"
"ASV5220"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5221"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5222"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV5223"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiales_fam_Incertae_sedis"	"Operculomyces"	"Operculomyces_laminatus"	"RDP"
"ASV5224"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5225"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"Alternaria_metachromatica"	"RDP"
"ASV5226"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	NA	NA	"RDP"
"ASV5227"	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Microbotryomycetes_ord_Incertae_sedis"	"Chrysozymaceae"	"Udeniozyma"	"Udeniozyma_ferulica"	"RDP"
"ASV5228"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"IDTAXA"
"ASV5229"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Amylocarpus"	"Amylocarpus_encephaloides"	"RDP"
"ASV5230"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5231"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5232"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	NA	"RDP"
"ASV5233"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5234"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Psathyrella"	"Psathyrella_sacchariolens"	"RDP"
"ASV5235"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	"Serendipitaceae"	NA	NA	"IDTAXA"
"ASV5236"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5237"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA	"RDP"
"ASV5238"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Plectosphaerella"	"Plectosphaerella_niemeijerarum"	"IDTAXA"
"ASV5239"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascodesmidaceae"	"Cephaliophora"	"Cephaliophora_sp"	"IDTAXA"
"ASV5240"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5241"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_rishikesha"	"RDP"
"ASV5242"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5243"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	NA	NA	"RDP"
"ASV5244"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Panaeolus"	"Panaeolus_papilionaceus"	"RDP"
"ASV5245"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5246"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	"Cistella"	"Cistella_albidolutea"	"IDTAXA"
"ASV5247"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	NA	"RDP"
"ASV5248"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	NA	"RDP"
"ASV5249"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	NA	"RDP"
"ASV5250"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5251"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5252"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5253"	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV5254"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Exidiaceae"	"Basidiodendron"	"Basidiodendron_luteogriseum"	"RDP"
"ASV5255"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Ascobolaceae"	"Ascobolus"	NA	"RDP"
"ASV5256"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5257"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	NA	NA	"RDP"
"ASV5258"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5259"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5260"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5261"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5262"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5263"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5264"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Chloridium"	NA	"RDP"
"ASV5265"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5266"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5267"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"ASV5268"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5269"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"ASV5270"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenaceae"	"Auxarthron"	NA	"RDP"
"ASV5271"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"RDP"
"ASV5272"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"Spizellomyces_dolichospermus"	"IDTAXA"
"ASV5273"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"	"RDP"
"ASV5274"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5275"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
"ASV5276"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	NA	NA	"RDP"
"ASV5277"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5278"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"Vishniacozyma_heimaeyensis"	"RDP"
"ASV5279"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_longisporus"	"RDP"
"ASV5280"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA	"RDP"
"ASV5281"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5282"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5283"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Arthrobotrys"	"Arthrobotrys_conoides"	"RDP"
"ASV5284"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5285"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Debaryomycetaceae"	"Debaryomyces"	"Debaryomyces_prosopidis"	"RDP"
"ASV5286"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5287"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5288"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5289"	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	NA	NA	NA	"RDP"
"ASV5290"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA	"IDTAXA"
"ASV5291"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5292"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Chaetosphaeriales"	"Chaetosphaeriaceae"	"Chloridium"	NA	"RDP"
"ASV5293"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"ASV5294"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5295"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5296"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	NA	NA	"RDP"
"ASV5297"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_globulifera"	"RDP"
"ASV5298"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	NA	"RDP"
"ASV5299"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Smaragdiniseta"	"Smaragdiniseta_bisetosa"	"RDP"
"ASV5300"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5301"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5302"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"ASV5303"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5304"	"Fungi"	"Ascomycota"	"Geoglossomycetes"	"Geoglossales"	NA	NA	NA	"RDP"
"ASV5305"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Mycena"	"Mycena_zephirus"	"RDP"
"ASV5306"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Powellomycetaceae"	"Powellomyces"	"Powellomyces_sp"	"IDTAXA"
"ASV5307"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5308"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Glomerellaceae"	"Colletotrichum"	"Colletotrichum_circinans"	"RDP"
"ASV5309"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"Preussia_globosa"	"RDP"
"ASV5310"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5311"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"ASV5312"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Myrmecridiales"	"Myrmecridiaceae"	"Myrmecridium"	"Myrmecridium_schulzeri"	"IDTAXA"
"ASV5313"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"RDP"
"ASV5314"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5315"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA	"RDP"
"ASV5316"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"ASV5317"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5318"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5319"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"RDP"
"ASV5320"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5321"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"ASV5322"	"Fungi"	"Glomeromycota"	"Archaeosporomycetes"	"Archaeosporales"	"Archaeosporaceae"	NA	NA	"RDP"
"ASV5323"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA	"RDP"
