"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"classifier"
"OTU4011"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"Acremonium_furcatum"	"IDTAXA"
"OTU4012"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	"Minimelanolocus"	"Minimelanolocus_melanicus"	"IDTAXA"
"OTU4013"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4014"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	NA	"RDP"
"OTU4015"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU4016"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4017"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4018"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"Papiliotrema_frias"	"IDTAXA"
"OTU4019"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4020"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Phaeomoniellales"	"Phaeomoniellaceae"	"Phaeomoniella"	NA	"RDP"
"OTU4021"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4022"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4023"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4024"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Paracremonium"	"Paracremonium_inflatum"	"RDP"
"OTU4025"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4026"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4027"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4028"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4029"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4030"	"Fungi"	"Basidiomycota"	"Pucciniomycetes"	"Pucciniales"	"Pucciniastraceae"	"Pucciniastrum"	"Pucciniastrum_areolatum"	"IDTAXA"
"OTU4031"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4032"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA	"RDP"
"OTU4033"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4034"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU4035"	"Fungi"	"Chytridiomycota"	"Rhizophydiomycetes"	"Rhizophydiales"	"Rhizophydiaceae"	"Rhizophydium"	"Rhizophydium_carpophilum"	"RDP"
"OTU4036"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"OTU4037"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4038"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4039"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	NA	NA	"RDP"
"OTU4040"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Didymocyrtis"	"Didymocyrtis_banksiae"	"RDP"
"OTU4041"	"Fungi"	"Chytridiomycota"	"Lobulomycetes"	"Lobulomycetales"	NA	NA	NA	"IDTAXA"
"OTU4042"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Pluteaceae"	"Pluteus"	NA	"RDP"
"OTU4043"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Clavulinaceae"	"Clavulina"	"Clavulina_rugosa"	"RDP"
"OTU4044"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Atheliales"	"Atheliaceae"	"Amphinema"	"Amphinema_byssoides"	"IDTAXA"
"OTU4045"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4046"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4047"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4048"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA	"RDP"
"OTU4049"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4050"	"Fungi"	"Basidiomycota"	"Cystobasidiomycetes"	"Erythrobasidiales"	"Erythrobasidiales_fam_Incertae_sedis"	"Hasegawazyma"	"Hasegawazyma_lactosa"	"RDP"
"OTU4051"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4052"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4053"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA	"RDP"
"OTU4054"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4055"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4056"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4057"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4058"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4059"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4060"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4061"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4062"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	NA	NA	NA	"IDTAXA"
"OTU4063"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4064"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	"Clavaria"	NA	"RDP"
"OTU4065"	"Fungi"	"Kickxellomycota"	"GS19"	"GS19"	NA	NA	NA	"RDP"
"OTU4066"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	NA	"IDTAXA"
"OTU4067"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4068"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Vagicola"	"Vagicola_dactylidis"	"RDP"
"OTU4069"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4070"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4071"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4072"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4073"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4074"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"Fusarium_algeriense"	"RDP"
"OTU4075"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4076"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4077"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4078"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4079"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4080"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4081"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4082"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4083"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Trechisporales"	"Hydnodontaceae"	"Trechispora"	"Trechispora_hymenocystis"	"RDP"
"OTU4084"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideales"	"Dothioraceae"	"Perusta"	"Perusta_inaequalis"	"RDP"
"OTU4085"	"Fungi"	"Mucoromycota"	"Endogonomycetes"	"Endogonales"	NA	NA	NA	"RDP"
"OTU4086"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	NA	NA	NA	"RDP"
"OTU4087"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	NA	NA	"RDP"
"OTU4088"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4089"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	NA	NA	"IDTAXA"
"OTU4090"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4091"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Trichosporonales"	"Trichosporonaceae"	"Apiotrichum"	"Apiotrichum_dehoogii"	"RDP"
"OTU4092"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA	"IDTAXA"
"OTU4093"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinopsis"	"Coprinopsis_brunneofibrillosa"	"RDP"
"OTU4094"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"	"RDP"
"OTU4095"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Cladoniaceae"	"Gymnoderma"	"Gymnoderma_coccocarpum"	"RDP"
"OTU4096"	"Fungi"	"Rozellomycota"	"Rozellomycotina_cls_Incertae_sedis"	"GS05"	NA	NA	NA	"RDP"
"OTU4097"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4098"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4099"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4100"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4101"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Diaporthales"	"Gnomoniaceae"	"Ophiognomonia"	"Ophiognomonia_japonica"	"RDP"
"OTU4102"	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella_minutissima"	"RDP"
"OTU4103"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4104"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Lindgomycetaceae"	"Clohesyomyces"	"Clohesyomyces_aquaticus"	"RDP"
"OTU4105"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4106"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4107"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4108"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4109"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4110"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4111"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4112"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_sp"	"IDTAXA"
"OTU4113"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Coemansia"	"Coemansia_pectinata"	"IDTAXA"
"OTU4114"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4115"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4116"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4117"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4118"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA	"IDTAXA"
"OTU4119"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Lecanorales"	"Cladoniaceae"	"Gymnoderma"	"Gymnoderma_coccocarpum"	"RDP"
"OTU4120"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA	"IDTAXA"
"OTU4121"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4122"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4123"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4124"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Phomatosporales"	"Phomatosporaceae"	"Phomatospora"	"Phomatospora_biseriata"	"RDP"
"OTU4125"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	NA	NA	"RDP"
"OTU4126"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4127"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Juncaceicola"	"Juncaceicola_padellana"	"RDP"
"OTU4128"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Coniochaetales"	"Coniochaetaceae"	"Coniochaeta"	"Coniochaeta_verticillata"	"IDTAXA"
"OTU4129"	"Fungi"	"Kickxellomycota"	"Kickxellomycetes"	"Kickxellales"	"Kickxellaceae"	"Ramicandelaber"	"Ramicandelaber_sp"	"IDTAXA"
"OTU4130"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4131"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4132"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	"Claroideoglomus"	NA	"IDTAXA"
"OTU4133"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Hymenochaetales"	"Hymenochaetaceae"	"Inonotus"	"Inonotus_hispidus"	"IDTAXA"
"OTU4134"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4135"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"Candelariales"	"Candelariaceae"	"Candelariella"	"Candelariella_vitellina"	"RDP"
"OTU4136"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4137"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4138"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4139"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4140"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4141"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4142"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	NA	NA	NA	"IDTAXA"
"OTU4143"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_cinereopallidus"	"RDP"
"OTU4144"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	NA	"RDP"
"OTU4145"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4146"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4147"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4148"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Pulvinula"	NA	"RDP"
"OTU4149"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	"Ceratobasidium_sp"	"IDTAXA"
"OTU4150"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4151"	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylaria"	"Dactylaria_dimorphospora"	"IDTAXA"
"OTU4152"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4153"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4154"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4155"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	NA	NA	"RDP"
"OTU4156"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	"Glomus_sp"	"IDTAXA"
"OTU4157"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Tubeufiales"	"Tubeufiaceae"	NA	NA	"RDP"
"OTU4158"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_sinuosum"	"RDP"
"OTU4159"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4160"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4161"	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	NA	NA	NA	"RDP"
"OTU4162"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4163"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4164"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4165"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU4166"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Hypholoma"	"Hypholoma_sublateritium"	"RDP"
"OTU4167"	"Fungi"	"Chytridiomycota"	"Rhizophlyctidomycetes"	"Rhizophlyctidales"	"Rhizophlyctidaceae"	"Rhizophlyctis"	NA	"RDP"
"OTU4168"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4169"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA	"RDP"
"OTU4170"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Thelephorales"	"Thelephoraceae"	"Tomentella"	NA	"IDTAXA"
"OTU4171"	"Fungi"	"Ascomycota"	"Dothideomycetes"	NA	NA	NA	NA	"RDP"
"OTU4172"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4173"	"Fungi"	"Zoopagomycota"	"Zoopagomycetes"	"Zoopagales"	"Piptocephalidaceae"	"Syncephalis"	NA	"RDP"
"OTU4174"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4175"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4176"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_sinoluteum"	"RDP"
"OTU4177"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Russulaceae"	"Lactarius"	"Lactarius_acerrimus"	"RDP"
"OTU4178"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4179"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Chuppomyces"	"Chuppomyces_handelii"	"RDP"
"OTU4180"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4181"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4182"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4183"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4184"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4185"	"Fungi"	NA	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4186"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"Coprinellus_silvaticus"	"RDP"
"OTU4187"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4188"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4189"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Hymenogastraceae"	"Hebeloma"	"Hebeloma_sinapizans"	"RDP"
"OTU4190"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4191"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4192"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4193"	"Fungi"	"Blastocladiomycota"	"Blastocladiomycetes"	"Blastocladiales"	"Catenariaceae"	"Catenaria"	"Catenaria_anguillulae"	"RDP"
"OTU4194"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4195"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Tremellaceae"	"Tremella"	"Tremella_sp"	"IDTAXA"
"OTU4196"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4197"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Tubeufiales"	"Tubeufiaceae"	NA	NA	"RDP"
"OTU4198"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4199"	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"Talaromyces_albobiverticillius"	"RDP"
"OTU4200"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Dermateaceae"	"Mollisia"	NA	"RDP"
"OTU4201"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4202"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4203"	"Fungi"	"Chytridiomycota"	"Spizellomycetes"	"Spizellomycetales"	NA	NA	NA	"RDP"
"OTU4204"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4205"	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4206"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4207"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4208"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4209"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Myxotrichaceae"	"Oidiodendron"	"Oidiodendron_myxotrichoides"	"RDP"
"OTU4210"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4211"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA	"IDTAXA"
"OTU4212"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4213"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4214"	"Fungi"	"Zoopagomycota"	NA	NA	NA	NA	NA	"RDP"
"OTU4215"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4216"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Strophariaceae"	"Pholiota"	NA	"RDP"
"OTU4217"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4218"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitopilus"	NA	"RDP"
"OTU4219"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusicolla"	"Fusicolla_septimanifiniscientiae"	"RDP"
"OTU4220"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4221"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Hymenoscyphus"	"Hymenoscyphus_albidus"	"RDP"
"OTU4222"	"Fungi"	"Ascomycota"	"Lecanoromycetes"	"GS36"	NA	NA	NA	"RDP"
"OTU4223"	NA	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4224"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	"Ceratobasidium"	"Ceratobasidium_sp"	"IDTAXA"
"OTU4225"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA	"RDP"
"OTU4226"	"Fungi"	NA	NA	NA	NA	NA	NA	"RDP"
"OTU4227"	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"Lecanicillium_primulinum"	"RDP"
"OTU4228"	"Fungi"	"Rozellomycota"	NA	NA	NA	NA	NA	"RDP"
